Size,Aspect_Ratio,Orientation
4.817488759482614,1.1903615121884599,18.571309359628476
8.068153155260198,2.5270522291928974,89.08806300955764
7.829541160767314,1.0612671040197683,9.980001906919222
7.208212478320552,1.2516416966165853,64.87486823667638
12.791279892208296,10.052044207392102,70.81240586807444
11.597551695516135,2.5895677787988176,83.09117979191099
7.006456525206373,1.154289832389182,79.16952586387815
7.4025511109651205,2.9603820104797722,62.554612791099906
4.2952580785433625,1.2314651756521224,17.70337221306762
9.072611377582643,1.595786391172639,66.96227832186331
2.7641395295563402,1.1083431147508376,51.39406253681603
4.94729592502226,1.6123168361032292,62.88935946775806
3.4916375100704844,1.482902658778055,36.069051248012364
9.75664990454972,3.8736966600723255,64.40508944120377
5.013605681741886,1.4156574291587605,18.54894125270983
3.4220434688813905,1.63998670569559,29.499204798378425
4.78915182256363,1.8956726292721038,88.39730173517772
3.7456630738874903,1.6233551358585272,8.842101870780077
5.693112808154079,2.3075332560596347,11.565474706200972
3.8016334842827,1.5892507450636963,47.53165768890908
11.126821563860704,3.148121596534944,18.935179340101143
5.571941001812033,7.375940815024854,37.085810282070945
5.236958057087168,1.685835734102348,61.042483870774326
4.746108827009176,1.4482059191410677,36.16522295271722
10.403834699711256,10.806356638749499,36.09206834253424
8.18231232023957,1.6642178825907692,48.76456376394859
4.565858536488173,2.3317076406133106,78.26150778470837
3.3546436103466872,1.56290982417166,85.49059326598031
9.57443065882025,1.6847448123313276,52.83236732165323
19.29436161303829,78.15693258542912,13.775911313597893
7.475961106010549,5.647701758482197,52.975443888757816
4.6149467904172985,2.270827776092666,3.9098558647642183
6.621943891712181,3.7964725138993605,66.26729847271935
2.797238983873999,1.7611880011895777,89.15274239251337
3.4181763779283942,1.8996981218092641,32.35292014875465
6.228659967977876,2.5369963336872883,46.220341809885184
8.44931607090487,2.610716797407778,61.08353087032863
3.8288816944498967,1.5970937432619838,50.5496578078855
5.8575297622979985,1.7206982514982876,79.95291079881224
4.743152717025827,1.25443963779108,39.93458410939918
4.662512367279975,1.4366017246199676,32.481074273257505
2.162211719135635,1.299275010693567,40.1045001351028
2.359274460290986,1.2954068205694933,69.9890364080337
5.244051749632887,9.842508390056897,89.90253647347826
3.8103841397273466,1.7712610330658713,48.54770099217304
10.652618534750633,3.4988446070576136,88.09923445885038
1.733847046224729,1.260861540030367,22.184334418841008
6.309594769208197,1.9404580028805989,85.91307493341279
4.075843806952983,2.7939165547881766,65.49831350861363
4.548850780561155,1.7475305983912492,68.71710240560944
8.325187931959936,1.687439416233707,78.00561219624923
4.2107981476281315,2.5306712434752403,54.85368232936052
11.963861431709514,1.768754723032532,11.717939390212695
2.445121017748053,1.4745683254974888,45.31706712430774
5.711901559701583,1.7261894280380086,87.63173756411902
3.045536255093414,1.7503113467929128,29.279732059236185
10.213499792966132,2.7908223928929377,73.39245400764842
2.6611718195432115,1.065723286716178,67.91292854537056
6.312470718490088,3.247560575208181,66.01703088336028
4.89470187339918,1.397260857371276,27.9005202027181
2.3903332793946066,1.1377253925023403,80.96780425863155
7.502727291005269,2.1765711052649537,85.54348235725894
3.7943822227465,1.2327826487776439,76.74286366371983
2.0754691020650813,1.1476631375020538,88.96264148165412
11.052365696985262,1.9640552212561706,21.36451582953294
5.10862203677731,2.5519554921859946,15.123935493167426
7.137789951173261,1.8049730494918828,18.271681027588492
1.7869570487029411,1.5597819322998057,83.22938311400343
3.171130706198782,1.4439339513075125,6.91095929985337
8.560336181620713,3.698215122201741,36.683055142335995
2.437358480595023,5.934923366560017,40.09034968062105
3.865491265111099,2.333840180060012,42.29094731564825
8.554227391193756,3.5790174987134638,36.513440884897044
6.951927508047074,1.3217924847300966,40.14222361938245
5.164076843500361,1.2676391878816553,56.89531595125723
7.522340009276638,1.5981836306571278,30.800962011589437
1.7257364047229065,1.2462961801412704,37.37823875919047
8.558473580640152,4.214967705133163,51.728931311274785
1.6985543098715208,1.3680138080745312,88.55609786786857
4.002492290031763,1.9324045432227885,36.163921970686104
2.316097870597716,1.7896495657401046,89.06805857362404
1.6603135207346513,1.1652137055746712,10.879034634028729
3.054001352300319,1.5829881653238072,54.943868854631255
2.4262957859901815,1.49349611435011,72.69815843253492
2.4745110171599407,2.2470195092184446,65.97828486727735
2.537616618375711,1.5172260658852605,14.019659894935458
3.592639308393317,1.3951177454275852,42.48470980160514
16.126528001051803,1.6819294334650823,56.81107472233652
8.640291843475797,1.3267676483081996,30.215551208933988
2.895638386090231,1.698219899600896,58.74115462343305
5.469101237279365,1.3314702348351102,79.14480222987498
13.072204693756813,2.2192172956445724,81.13107891910761
2.2118155464508704,1.234032578704816,21.054652273489268
1.144722281928604,1.1017788817477305,18.379810404768886
2.2811502899953786,1.4847732509664193,53.67487008900542
13.95701241561616,2.6287561890633007,75.09600311086807
1.168719450543968,1.0708972465056135,74.54643691106011
8.938427094443941,2.357277411119848,75.42039273639334
9.5237622592775,5.363253160401353,1.0424175113514431
3.2219799402442084,1.2911462574280281,22.19650778009539
3.0178790998701235,2.5675733030768693,40.92363013709658
1.17731814608391,1.0680059080426005,84.52361673996175
3.531736152309846,1.3001713032288966,74.33893817145392
28.68092894852182,3.6222609775625756,33.8836228590672
2.4569843019816475,1.5734716299637999,58.42465602211935
2.1850927634233592,1.241713148827292,16.290101477150913
2.585858073058969,1.9908705034205978,34.464420725728
8.522956753629213,1.4370462144067473,63.55596896993642
2.1815874022726445,2.3824741247459027,0.5569162121729132
2.774513792397497,1.5141232905470599,51.0914582819404
1.3473303334621713,1.1092328067759782,14.319734332650055
1.2863901027440168,1.4811354038440303,25.266073331150068
2.506965565221172,1.1742972642052778,78.56706343477853
12.890439374478062,1.5173295363009485,27.314266396704614
1.5307477927341657,1.3484463048070439,54.71633419363403
5.654802598026098,6.4021792532076995,58.13992900734527
3.56199254416793,2.2503781052788745,11.201174785374187
5.429876753545201,2.293034679625127,73.53501023111191
19.041086896962366,2.463704392900077,6.497270379054598
1.9832935731654393,1.326268670207212,87.41910279184165
7.205298400413968,1.7286807088381642,5.820343557918885
2.512205378404138,1.2386100790853134,24.47401257911972
1.547503044075582,1.6738303181341319,84.75498024755427
3.2659796342134575,1.8018147679524,23.61697275817411
0.9135279331357731,1.1436316111463836,9.267999737833582
1.2620060944458287,1.2268348156145283,47.64371351557701
