Size,Aspect_Ratio,Orientation
7.9969752319654095,2.0661245042501557,84.18093466782031
1.4371772645892011,1.3560166837810204,75.14622875663258
1.5655931706442574,1.1319276769112505,61.48431460317742
1.8749060360263137,1.9781497385590647,67.01237116904454
0.8378745737091412,1.1911812732218894,11.390921498772029
7.5385788922273305,1.533215696365359,58.59977064447065
1.3836208762315856,1.340028126603727,68.64074282737816
1.4784563134882687,1.2153226401414616,9.391793701590853
1.1190515413293258,2.2937590676598094,47.66320826082972
5.759019519054938,1.6795759406797035,87.62424250455176
3.7154991426421593,4.53116180939317,78.73588761356172
3.169166542601397,3.6807562413884405,87.67017630455503
5.8167545286807885,1.7935540743554725,57.50193910822643
3.8739267113111406,1.8160427074448617,52.53562669827777
2.0287464654022065,2.428126770675067,74.64766768783211
2.7050145306962756,1.6983173609551963,33.39628648698987
2.360733993838902,1.3965867227156172,71.18015692789025
4.822271298570052,2.078278358305806,78.7955194124901
2.1418164836825797,4.492887888416802,72.50745959261248
0.9386715344354132,1.4381001320485758,13.084906591492052
2.2721049282666526,4.666520529816715,82.82435725219521
1.7965042878247552,2.2816636334751164,89.68090735490365
2.380908158309555,4.806851072798811,45.06079208425647
7.183457557674306,1.325060343980019,82.18521664134786
4.076121740679149,1.4857762553136509,78.59612416187602
3.201143240617422,2.2645214081741982,45.40126348533672
2.6038420462777054,2.390534960121691,27.163552264531457
5.833927197588374,3.0644015484800953,87.63902170129822
1.094906138920985,2.124123579734498,4.3194846896755505
1.8823784712238025,1.9483733437612838,27.423128246787513
1.849308727207927,2.9673341942312015,58.4305722702697
1.3949045972742469,2.592976653530326,15.113418903577754
2.110231225753652,1.5251507026689355,47.605696947934376
4.76143618007321,1.3596111462417522,35.27420941630958
7.03942133174407,2.1724225853555468,46.4904668779151
2.9242835776344664,1.6866743080544127,32.86288626344304
3.553269366916998,1.5207082030042105,17.16076711290329
7.48325051351537,1.547345464881619,49.74850069095334
4.815830023793068,2.5280380843868784,60.84171444395661
4.758035542085095,1.057884697056179,9.741803488991051
1.4337667418383835,2.5143794216473654,66.16081935277171
3.0203873815504942,1.159526750318018,47.63375993081339
0.9908081793351173,1.1928528181232396,82.61426996955299
1.2372361848949973,2.9350109757945004,55.60330222084465
6.0096042527944835,1.9211098262377144,86.6813652792777
1.4910109594427499,2.1779245112396977,30.044252784996946
2.0730428957444595,4.462407130030867,26.519760192260176
4.2492062979612175,5.622776323457004,59.044767190796854
8.458929656805244,4.148984587558396,56.514775517856336
2.146172955578678,3.7095875974565393,69.62082742556983
2.343527931462082,3.04521903185089,44.60118449533146
1.4075438392327466,2.145693547675687,11.506451616461918
1.4245481940748386,2.958630743575048,1.1260632763395853
2.549850159148349,2.730570544024765,82.75776236117805
0.8815180947701945,1.270021028401377,59.087272113221374
2.464788018028259,5.217585539957644,74.81233263117437
6.812254611596103,1.1676472317564615,84.98511260516617
0.8436755172201585,1.2560040950616618,22.227171203292134
3.762812625737018,4.295619753454663,59.51594265977659
2.3207958545495426,2.86086939205979,1.7339225993200553
3.70762397482249,1.4900788136577343,22.140102722450806
1.342603953371766,3.2996317168361737,43.04806514551984
14.133329998688138,2.1415392386620833,30.92726623266351
1.7930375537059207,4.273250887034087,68.53054368078055
8.357358941861381,1.6759705690881512,63.214607507089134
1.3645410014251003,2.94113734438803,51.01473493286481
4.368046667738105,5.2490679155152336,71.23351009939962
8.245592243765003,3.7343579226535177,33.03007686677
6.530948548146859,2.290498027464085,88.61322674108028
0.9469097012932272,1.5751465150450692,51.6002699280907
1.5028271196691474,2.4469581860686573,29.616814551155134
1.746234567733683,3.37792365017934,75.26022083230039
1.3704603758045657,3.2147913366766465,32.259370821464344
1.7547123687981006,4.835773384557969,56.99099275394088
2.7777382094136835,5.607618089466121,29.37951505170493
3.0049613262156756,4.641122639225267,0.3376105550130396
11.002707379661668,1.9975554006739076,74.29847798395738
0.8252488863403926,1.3232955597752472,6.03721971277707
3.4485534259552515,2.255466008986835,76.89894188058257
2.5385483475451305,1.094386345316593,20.995531942329215
4.131764152068401,5.935710485841238,56.66923570386738
1.8857706359175068,1.9440846140771344,81.62676747875969
3.7863041750192474,3.649829762647988,27.873535068876226
4.20591587874345,3.4884420266923404,75.8127033523333
1.4671413394251274,1.9093759468914933,68.38659032670809
3.547359311807383,1.8513558181083063,83.35567787375892
0.924686097066643,1.361058763216738,62.592344103463574
5.013980242177594,2.8790725522184366,40.86654326417886
2.6574529299758463,8.90085219789512,44.67913569131351
2.246773392403749,1.6138177205996507,42.96369063755545
1.8073605017364085,3.2486187345087303,64.10945731349298
0.9772254536385059,1.422840402853356,54.59828490417994
1.5224735173097812,1.7715422986977845,12.639053642090703
4.06407244793749,1.8092103412367138,80.99652367985924
3.819321609412451,1.455304077117967,66.61460445060042
3.762018908119623,6.877873194980075,56.98557578066243
6.0211807262002255,2.8341657436139887,68.58724113846908
1.8024447678579896,1.4393219771345038,33.40955140143013
1.9711383553546011,1.9565091104101267,75.41886600532418
3.6157933866437726,1.428652311250474,47.286270077714995
9.598461474556883,2.3165898566149155,5.833573249415678
1.2636714104854445,1.3497044343670228,43.655144714510456
3.6213888006958674,1.618795050401301,37.22424545726157
1.0858902180962522,2.302718896503504,0.13019564854055077
2.226856979026513,1.6582159487756103,60.069470295496956
0.942525679766329,1.5881550827541084,55.671806565886484
1.2755825889074675,2.6155333422013727,78.31560309303215
14.05622976762884,2.207288418155909,5.9643646051171055
1.1922935241137347,1.551983749637933,79.72446715791577
2.2805149832249376,2.459485323503598,26.27029168442829
3.797619433362319,4.07414880313123,53.979597411354156
5.202013325164273,2.115792041406167,72.87361862365559
3.9152436952622156,1.5489139449392209,46.115821305196924
2.153551896596801,2.0428162499725984,47.6942505817221
1.277551361274924,1.9852507188765613,56.56562944181549
3.7809225802918056,6.030002673097244,45.62624382941085
4.175453892576633,1.3410682377019647,84.17228371228671
2.9953099457441352,1.969329190665333,80.20305820604634
12.008088297575295,2.459816517348321,68.99552786205236
3.460754681479352,1.499291265743249,67.50675090351626
8.448248946020318,1.5450641137254397,52.518757814248794
2.1064196251027334,6.799683772892634,76.6070238501106
1.6147157975652584,3.989755473190967,45.20480215480864
4.881164772392444,1.6483404154524262,67.25416767026624
5.424770557259611,2.5980355317434203,0.6716917591429176
2.0056756382849357,1.2568587698754645,41.38959653531523
2.7734472959374914,5.827543242045385,18.079232365401516
1.143434151748767,1.8961316586521844,74.91104659342372
5.472574330715713,1.7359525312562367,23.584604728567772
2.397480946381114,3.829889453598539,16.80752156799369
4.589237383282121,1.1132298923281823,49.48503232300906
2.097397638104905,1.1206796739887583,16.14739662585225
8.971316075519383,3.0616500863063374,64.44176983661919
13.487390209236588,2.7372321838957476,29.632177062482597
3.1380271410242644,1.438008003133246,77.25972174437001
7.4331945555407595,1.914112478578015,43.92200524579109
1.9606065867694116,1.4694099856984617,59.525914010648805
3.677865009852076,3.4915117537446703,88.04096295007692
2.7780523973150646,4.294903022562065,84.57824739864948
11.46927268868516,4.311024543065632,75.58517361793189
3.2637463056568685,5.062262094309147,56.087455241212986
1.0250611627000858,1.386628170297625,39.41968824388696
4.025512215454804,1.5664649644716069,69.97488227974972
0.9773022740178668,1.688128568083703,18.349279551508317
2.1043370702461197,2.9107469902568304,2.4415503233568487
13.687891232881913,2.0863606980203153,63.166142854144866
2.4684126055089193,2.4947906082605273,36.97665040819202
3.280147542523468,2.1363756799744116,8.046171968238037
1.3792394552898244,3.166545249459847,47.650463258262846
4.2603861771217275,3.572509368668078,36.16863073247992
2.527522808054515,2.9593415194401014,44.74495570104834
7.798205664334512,5.761566744574742,9.15656805017545
5.5973836158203145,2.08826758788779,24.741119979133877
2.040965465907667,3.660163971016434,2.3236651047306176
6.0395354394179135,7.14734420336082,64.99073296971505
4.24983097392148,1.3950159786577176,43.744173846949636
0.8283632917860182,1.2137258690860153,49.760457499445366
5.049580787012144,3.4978698590905446,13.777034536939345
1.5162821737403345,2.1267635415813975,27.764205972133336
1.2972852581895529,3.0606168570884194,15.925391007880638
2.4544374433135547,1.6836191470770683,24.848971221819383
4.02123828488581,1.6499108937706768,6.823520509945722
3.761722406081649,2.833225648535261,50.68211858137798
2.8092927610864296,3.996331582678161,37.995897576527064
1.891337769824723,2.8084452953498094,45.57999810252543
2.263652291464833,1.4182886524212215,86.46478028279732
2.1985490119496713,2.552629775809519,44.8742786955833
1.763196242172094,3.5317854780546316,68.6081838115413
1.0443620502303295,1.684099307104684,0.0
